sport.bild.de	200	https://sport.bild.de/	User Icon
sonderthemen.bild.de	200	https://sonderthemen.bild.de/	Suche Icon
ssl.1.damoh.autobild.de	404	https://ssl.1.damoh.autobild.de/	404: Not Found
sportbild.de	200	https://sportbild.bild.de/	User Icon
ssl.2.damoh.autobild.de	404	https://ssl.2.damoh.autobild.de/	404: Not Found
spring-media.de	200	https://career.axelspringer.com/de/	Axel Springer Karriere - Axel Springer Karriere
ssl.3.damoh.autobild.de	404	https://ssl.3.damoh.autobild.de/	404: Not Found
sportdaten.sportbild.bild.de	200	https://sportdaten.sportbild.bild.de/	User Icon
staging.epaper.bild.de	200	https://staging.epaper.bild.de/	
staging.pbsb.asadcdn.com	401	https://staging.pbsb.asadcdn.com/	
status.asadcdn.com	400	https://status.asadcdn.com/	400 Bad Request
sportwetten.bild.de	200	https://sportwetten.bild.de/	BILD Logo
stream.springtools.de	200	https://stream.springtools.de/	
steuer.bild.de	200	https://steuer.bild.de/	User Icon
storage.projects.bild.de	404	https://storage.projects.bild.de/	
stream-stage.springtools.de	200	https://stream-stage.springtools.de/	
strom.bild.de	403	https://www.eon.de/de/pk.html	Just a moment...
suche.fitbook.de	200	https://suche.fitbook.de/	FITBOOK
store.emarketer.com	200	https://store.emarketer.com/	EMARKETER
tagging.club.autobild.de	400	https://tagging.club.autobild.de/	
svw.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/werder-bremen/home-33283672.sport.html	User Icon
subscriptions.emarketer.com	200	https://subscriptions.emarketer.com/	EMARKETER Login
tagging.fanmeile.sportbild.de	400	https://tagging.fanmeile.sportbild.de/	
superraetsel.bild.de	200	https://raetselfabrik.de/87N	 Schwedenrätsel 
surveys.emarketer.com	200	https://subscriptions.emarketer.com/	EMARKETER Login
svs.bild.de	200	https://www.bild.de/sport/fussball/sv-sandhausen/startseite-sandhausen-31148710.bild.html	User Icon
teilnahmebedingungen.bild.de	200	https://www.lesershop24.de/rasenmaeher/	Teilnahmebedingungen Rasenmäher
sport-quiz.bild.de	200	https://www.bild.de/games/	Online Spiele kostenlos bei BILD-Games | BILD.de
tippspiel.sportbild.de	301	http://tippspiel.sportbild.bild.de/	
test2-cloudflare-publicsite-netlify.emarketer.com	200	https://dns.google/	Google Public DNS
test.pbsb.asadcdn.com	401	https://test.pbsb.asadcdn.com/	
tmi.asadcdn.com	404	https://tmi.asadcdn.com/	
termine.autobild.de	200	https://www.autobild.de/	Play
tollbit.autobild.de	402	https://tollbit.autobild.de/	
tollbit.travelbook.de	402	https://tollbit.travelbook.de/	
tollbit.fitbook.de	402	https://tollbit.fitbook.de/	
travelbook.de	403	https://www.travelbook.de/	Access Denied
topics-na1.emarketer.com	403	https://www.emarketer.com/topics	Just a moment...
trust.emarketer.com	200	https://trust.emarketer.com/	EMARKETER Trust Center | Security &amp; Compliance
tsg.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/hoffenheim/home-33283828.sport.html	User Icon
utiq.autobild.de	404	https://utiq.autobild.de/	
utiq.fitbook.de	404	https://utiq.fitbook.de/	
utiq.travelbook.de	404	https://utiq.travelbook.de/	
totalaccess.emarketer.com	200	https://subscriptions.emarketer.com/Account/Login?ReturnUrl=https%3A%2F%2Ftotalaccess.emarketer.com%2F	EMARKETER Login
tv.bild.de	200	https://www.bild.de/tv/mediathek/livestream/startseite-77204148.bild.html	User Icon
video.autobild.de	404	https://video.autobild.de/	
vfb.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/vfb-stuttgart/home-33283922.sport.html	User Icon
video.stage.autobild.de	404	https://video.stage.autobild.de/	
umfragen.bild.de	200	https://umfragen.bild.de/	        BILD Umfrage    
vfl.sportbild.de	200	https://sportbild.bild.de/bundesliga/vereine/vfl-wolfsburg/home-33283940.sport.html	User Icon
view.mc.politico.eu	200	https://view.mc.politico.eu/Error.aspx	Error
videothek.bild.de	200	https://www.bild.de/video/clip/dokumentation/dokumentationen-59014692.bild.html	User Icon
technik.bild.de	200	https://technik.bild.de/	shopping-cart
view.insight.emarketer.com	200	https://view.insight.emarketer.com/Error.aspx	Error
vip-lounge.autobild.de	200	https://club.autobild.de:443/	AUTO BILD CLUB – das Vorteilsportal für Abonnenten
vpn.telxnyc.emarketer.com	200	https://dns.google/	Google Public DNS
vpn.emarketer.com	200	https://vpn.emarketer.com/	
wap.sportbild.de	200	https://m.sportbild.bild.de/	User Icon
wcf.emarketer.com	200	https://dns.google/	Google Public DNS
wap.bild.de	200	https://m.bild.de/	User Icon
wcf.stage.emarketer.com	200	https://dns.google/	Google Public DNS
wetter.travelbook.de	200	https://wetter.travelbook.de/	TRAVELBOOK - Deutschlands größtes Online-Reisemagazin
wifi.emarketer.com	200	https://dns.google/	Google Public DNS
wires.dev.newsos.com	200	https://wires.dev.newsos.com/login?next=%2F	Sign in — WIRES
wires.newsos.com	200	https://wires.newsos.com/login?next=%2F	Sign in — WIRES
wissen-sie-mehr.de	200	https://www.bild.de/sonstiges/corporate-site/wissen-sie-mehr-haben-sie-wichtige-informationen-fuer-bild-662636d7314ccc2a36b5dbf7	User Icon
www.12xgratis.bild.de	404	https://www.lesershop24.de/bild/2-wochen-10171060	404 Seite nicht gefunden
www.aboservice.bild.de	200	https://kundenservice.auth.axelspringer.de/?layout=bild	Axel Springer – Kundenservice für Abonnenten
www.admin.emarketer.com	200	https://dns.google/	Google Public DNS
www.autobild.de	200	https://www.autobild.de/	Play
wissenstest.bild.de	200	https://www.bild.de/games/	Online Spiele kostenlos bei BILD-Games | BILD.de
www.asadcdn.com	404	https://www.asadcdn.com/	
www.bild.tv	200	https://www.bild.de/tv/mediathek/livestream/startseite-77204148.bild.html	User Icon
www.cas.emarketer.com	200	https://dns.google/	Google Public DNS
www.chicagobreakfast.emarketer.com	200	https://dns.google/	Google Public DNS
www.bild.de	200	https://www.bild.de/	User Icon
www.emarketer.com	403	https://www.emarketer.com/	Just a moment...
www.ev.emarketer.com	200	https://dns.google/	Google Public DNS
www.epaper.bild.de	200	https://epaper.bild.de/	User Icon
www.fitbook.de	403	https://www.fitbook.de/	Access Denied
www.mingle.emarketer.com	200	https://dns.google/	Google Public DNS
www.myaccount.emarketer.com	200	https://dns.google/	Google Public DNS
www.newyorkbreakfast.emarketer.com	200	https://dns.google/	Google Public DNS
www.club.autobild.de	200	https://club.autobild.de:443/	AUTO BILD CLUB – das Vorteilsportal für Abonnenten
www.on.emarketer.com	200	https://dns.google/	Google Public DNS
www.remote.emarketer.com	200	https://dns.google/	Google Public DNS
www.politico.eu	200	https://www.politico.eu/uk/?geo-redirect	UK &#8211; POLITICO
www.stage.autobild.de	401	https://www.stage.autobild.de/	Access Denied
www.spobi.bild.de	200	https://sportbild.bild.de/	User Icon
www.travelbook.de	403	https://www.travelbook.de/	Access Denied
www.sportbild.de	200	https://sportbild.bild.de/	User Icon
www.teilnahmebedingungen.bild.de	200	https://www.lesershop24.de/rasenmaeher/	Teilnahmebedingungen Rasenmäher
www.wcf.emarketer.com	200	https://dns.google/	Google Public DNS
www.wcf.stage.emarketer.com	200	https://dns.google/	Google Public DNS
www.wifi.emarketer.com	200	https://dns.google/	Google Public DNS
reports.asadcdn.com	301	https://reports.asadcdn.com:443/	
